index     timeStep    vehicleName    lane        pos        speed       TLid        yellowOrRed      

435        48.40      Bike4           EC_2         85.70      5.50       C               1               
435        48.40      Veh8            EC_4         275.83     4.74       C               1               
435        48.40      Bike1           NC_2         169.10     5.54       C               1               
435        48.40      Veh1            NC_3         285.90     0.00       C               1               
435        48.40      Veh2            NC_3         278.90     0.00       C               1               
435        48.40      Bike2           SC_2         85.96      5.55       C               1               
435        48.40      Veh3            SC_3         283.91     0.32       C               1               
435        48.40      Veh4            SC_4         275.33     4.64       C               1               
435        48.40      Bike3           WC_2         168.26     5.52       C               1               

436        48.50      Bike4           EC_2         86.25      5.52       C               1               
436        48.50      Veh8            EC_4         276.29     4.55       C               1               
436        48.50      Bike1           NC_2         169.65     5.55       C               1               
436        48.50      Veh1            NC_3         285.90     0.00       C               1               
436        48.50      Veh2            NC_3         278.90     0.00       C               1               
436        48.50      Bike2           SC_2         86.51      5.54       C               1               
436        48.50      Veh3            SC_3         283.96     0.49       C               1               
436        48.50      Veh4            SC_4         275.78     4.45       C               1               
436        48.50      Bike3           WC_2         168.81     5.50       C               1               

437        48.60      Bike4           EC_2         86.81      5.55       C               1               
437        48.60      Veh8            EC_4         276.72     4.37       C               1               
437        48.60      Bike1           NC_2         170.20     5.52       C               1               
437        48.60      Veh1            NC_3         285.90     0.00       C               1               
437        48.60      Veh2            NC_3         278.90     0.00       C               1               
437        48.60      Bike2           SC_2         87.06      5.52       C               1               
437        48.60      Veh3            SC_3         284.01     0.44       C               1               
437        48.60      Veh4            SC_4         276.20     4.27       C               1               
437        48.60      Bike3           WC_2         169.36     5.55       C               1               

438        48.70      Bike4           EC_2         87.36      5.53       C               1               
438        48.70      Veh8            EC_4         277.14     4.19       C               1               
438        48.70      Bike1           NC_2         170.76     5.54       C               1               
438        48.70      Veh1            NC_3         285.90     0.00       C               1               
438        48.70      Veh2            NC_3         278.90     0.00       C               1               
438        48.70      Bike2           SC_2         87.62      5.52       C               1               
438        48.70      Veh3            SC_3         284.05     0.39       C               1               
438        48.70      Veh4            SC_4         276.61     4.10       C               1               
438        48.70      Bike3           WC_2         169.91     5.52       C               1               

439        48.80      Bike4           EC_2         87.91      5.50       C               1               
439        48.80      Veh8            EC_4         277.55     4.02       C               1               
439        48.80      Bike1           NC_2         171.31     5.50       C               1               
439        48.80      Veh1            NC_3         285.90     0.00       C               1               
439        48.80      Veh2            NC_3         278.90     0.00       C               1               
439        48.80      Bike2           SC_2         88.17      5.51       C               1               
439        48.80      Veh3            SC_3         284.08     0.35       C               1               
439        48.80      Veh4            SC_4         277.00     3.93       C               1               
439        48.80      Bike3           WC_2         170.46     5.51       C               1               

440        48.90      Bike4           EC_2         88.46      5.51       C               1               
440        48.90      Veh8            EC_4         277.93     3.85       C               1               
440        48.90      Bike1           NC_2         171.86     5.52       C               1               
440        48.90      Veh1            NC_3         285.90     0.00       C               1               
440        48.90      Veh2            NC_3         278.90     0.00       C               1               
440        48.90      Bike2           SC_2         88.72      5.52       C               1               
440        48.90      Veh3            SC_3         284.11     0.32       C               1               
440        48.90      Veh4            SC_4         277.38     3.76       C               1               
440        48.90      Bike3           WC_2         171.02     5.53       C               1               

441        49.00      Bike4           EC_2         89.02      5.55       C               1               
441        49.00      Veh8            EC_4         278.30     3.68       C               1               
441        49.00      Bike1           NC_2         172.41     5.50       C               1               
441        49.00      Veh1            NC_3         285.90     0.00       C               1               
441        49.00      Veh2            NC_3         278.90     0.00       C               1               
441        49.00      Bike2           SC_2         89.27      5.53       C               1               
441        49.00      Veh3            SC_3         284.14     0.29       C               1               
441        49.00      Veh4            SC_4         277.74     3.60       C               1               
441        49.00      Bike3           WC_2         171.57     5.50       C               1               

442        49.10      Bike4           EC_2         89.57      5.50       C               1               
442        49.10      Veh8            EC_4         278.65     3.53       C               1               
442        49.10      Bike1           NC_2         172.96     5.53       C               1               
442        49.10      Veh1            NC_3         285.90     0.00       C               1               
442        49.10      Veh2            NC_3         278.90     0.00       C               1               
442        49.10      Bike2           SC_2         89.83      5.55       C               1               
442        49.10      Veh3            SC_3         284.17     0.26       C               1               
442        49.10      Veh4            SC_4         278.08     3.44       C               1               
442        49.10      Bike3           WC_2         172.12     5.55       C               1               

443        49.20      Bike4           EC_2         90.12      5.50       C               1               
443        49.20      Veh8            EC_4         278.99     3.37       C               1               
443        49.20      Bike1           NC_2         173.52     5.53       C               1               
443        49.20      Veh1            NC_3         285.90     0.00       C               1               
443        49.20      Veh2            NC_3         278.90     0.00       C               1               
443        49.20      Bike2           SC_2         90.38      5.50       C               1               
443        49.20      Veh3            SC_3         284.19     0.23       C               1               
443        49.20      Veh4            SC_4         278.41     3.29       C               1               
443        49.20      Bike3           WC_2         172.68     5.55       C               1               

444        49.30      Bike4           EC_2         90.67      5.50       C               1               
444        49.30      Veh8            EC_4         279.31     3.22       C               1               
444        49.30      Bike1           NC_2         174.07     5.52       C               1               
444        49.30      Veh1            NC_3         285.90     0.00       C               1               
444        49.30      Veh2            NC_3         278.90     0.00       C               1               
444        49.30      Bike2           SC_2         90.93      5.51       C               1               
444        49.30      Veh3            SC_3         284.21     0.21       C               1               
444        49.30      Veh4            SC_4         278.73     3.14       C               1               
444        49.30      Bike3           WC_2         173.23     5.51       C               1               

445        49.40      Bike4           EC_2         91.22      5.54       C               1               
445        49.40      Veh8            EC_4         279.62     3.08       C               1               
445        49.40      Bike1           NC_2         174.62     5.55       C               1               
445        49.40      Veh1            NC_3         285.90     0.00       C               1               
445        49.40      Veh2            NC_3         278.90     0.00       C               1               
445        49.40      Bike2           SC_2         91.48      5.52       C               1               
445        49.40      Veh3            SC_3         284.23     0.19       C               1               
445        49.40      Veh4            SC_4         279.03     3.00       C               1               
445        49.40      Bike3           WC_2         173.78     5.54       C               1               

446        49.50      Bike4           EC_2         91.77      5.52       C               1               
446        49.50      Veh8            EC_4         279.91     2.94       C               1               
446        49.50      Bike1           NC_2         175.17     5.51       C               1               
446        49.50      Veh1            NC_3         285.90     0.00       C               1               
446        49.50      Veh2            NC_3         278.90     0.00       C               1               
446        49.50      Bike2           SC_2         92.03      5.54       C               1               
446        49.50      Veh3            SC_3         284.25     0.17       C               1               
446        49.50      Veh4            SC_4         279.31     2.86       C               1               
446        49.50      Bike3           WC_2         174.34     5.52       C               1               

447        49.60      Bike4           EC_2         92.32      5.54       C               1               
447        49.60      Veh8            EC_4         280.19     2.80       C               1               
447        49.60      Bike1           NC_2         175.72     5.50       C               1               
447        49.60      Veh1            NC_3         285.90     0.00       C               1               
447        49.60      Veh2            NC_3         278.90     0.00       C               1               
447        49.60      Bike2           SC_2         92.59      5.51       C               1               
447        49.60      Veh3            SC_3         284.26     0.15       C               1               
447        49.60      Veh4            SC_4         279.59     2.73       C               1               
447        49.60      Bike3           WC_2         174.89     5.54       C               1               

448        49.70      Bike4           EC_2         92.88      5.52       C               1               
448        49.70      Veh8            EC_4         280.46     2.67       C               1               
448        49.70      Bike1           NC_2         176.27     5.52       C               1               
448        49.70      Veh1            NC_3         285.90     0.00       C               1               
448        49.70      Veh2            NC_3         278.90     0.00       C               1               
448        49.70      Bike2           SC_2         93.14      5.51       C               1               
448        49.70      Veh3            SC_3         284.28     0.14       C               1               
448        49.70      Veh4            SC_4         279.85     2.60       C               1               
448        49.70      Bike3           WC_2         175.44     5.53       C               1               

449        49.80      Bike4           EC_2         93.43      5.51       C               1               
449        49.80      Veh8            EC_4         280.71     2.54       C               1               
449        49.80      Bike1           NC_2         176.83     5.51       C               1               
449        49.80      Veh1            NC_3         285.90     0.00       C               1               
449        49.80      Veh2            NC_3         278.90     0.00       C               1               
449        49.80      Bike2           SC_2         93.69      5.54       C               1               
449        49.80      Veh3            SC_3         284.29     0.12       C               1               
449        49.80      Veh4            SC_4         280.09     2.48       C               1               
449        49.80      Bike3           WC_2         176.00     5.54       C               1               

450        49.90      Bike4           EC_2         93.98      5.50       C               1               
450        49.90      Veh8            EC_4         280.95     2.42       C               1               
450        49.90      Bike1           NC_2         177.38     5.51       C               1               
450        49.90      Veh1            NC_3         285.90     0.00       C               1               
450        49.90      Veh2            NC_3         278.90     0.00       C               1               
450        49.90      Bike2           SC_2         94.24      5.53       C               1               
450        49.90      Veh3            SC_3         284.30     0.11       C               1               
450        49.90      Veh4            SC_4         280.33     2.36       C               1               
450        49.90      Bike3           WC_2         176.55     5.55       C               1               

451        50.00      Bike4           EC_2         94.53      5.53       C               1               
451        50.00      Veh8            EC_4         281.18     2.30       C               1               
451        50.00      Bike1           NC_2         177.93     5.54       C               1               
451        50.00      Veh1            NC_3         285.90     0.00       C               1               
451        50.00      Veh2            NC_3         278.90     0.00       C               1               
451        50.00      Bike2           SC_2         94.80      5.55       C               1               
451        50.00      Veh3            SC_3         284.31     0.10       C               1               
451        50.00      Veh4            SC_4         280.55     2.24       C               1               
451        50.00      Bike3           WC_2         177.10     5.51       C               1               

452        50.10      Bike4           EC_2         95.08      5.53       C               1               
452        50.10      Veh8            EC_4         281.40     2.19       C               1               
452        50.10      Bike1           NC_2         178.48     5.52       C               1               
452        50.10      Veh1            NC_3         285.90     0.00       C               1               
452        50.10      Veh2            NC_3         278.90     0.00       C               1               
452        50.10      Bike2           SC_2         95.35      5.51       C               1               
452        50.10      Veh3            SC_3         284.32     0.09       C               1               
452        50.10      Veh4            SC_4         280.77     2.13       C               1               
452        50.10      Bike3           WC_2         177.65     5.52       C               1               

453        50.20      Bike4           EC_2         95.64      5.52       C               1               
453        50.20      Veh8            EC_4         281.61     2.08       C               1               
453        50.20      Bike1           NC_2         179.04     5.54       C               1               
453        50.20      Veh1            NC_3         285.90     0.00       C               1               
453        50.20      Veh2            NC_3         278.90     0.00       C               1               
453        50.20      Bike2           SC_2         95.90      5.50       C               1               
453        50.20      Veh3            SC_3         284.33     0.08       C               1               
453        50.20      Veh4            SC_4         280.97     2.03       C               1               
453        50.20      Bike3           WC_2         178.21     5.52       C               1               

454        50.30      Bike4           EC_2         96.19      5.53       C               1               
454        50.30      Veh8            EC_4         281.81     1.98       C               1               
454        50.30      Bike1           NC_2         179.59     5.53       C               1               
454        50.30      Veh1            NC_3         285.90     0.00       C               1               
454        50.30      Veh2            NC_3         278.90     0.00       C               1               
454        50.30      Bike2           SC_2         96.45      5.50       C               1               
454        50.30      Veh3            SC_3         284.33     0.07       C               1               
454        50.30      Veh4            SC_4         281.16     1.92       C               1               
454        50.30      Bike3           WC_2         178.76     5.54       C               1               

455        50.40      Bike4           EC_2         96.74      5.52       C               1               
455        50.40      Veh8            EC_4         282.00     1.88       C               1               
455        50.40      Bike1           NC_2         180.15     5.55       C               1               
455        50.40      Veh1            NC_3         285.90     0.00       C               1               
455        50.40      Veh2            NC_3         278.90     0.00       C               1               
455        50.40      Bike2           SC_2         97.00      5.53       C               1               
455        50.40      Veh3            SC_3         284.34     0.07       C               1               
455        50.40      Veh4            SC_4         281.34     1.82       C               1               
455        50.40      Bike3           WC_2         179.31     5.54       C               1               

456        50.50      Bike4           EC_2         97.29      5.54       C               1               
456        50.50      Veh8            EC_4         282.17     1.78       C               1               
456        50.50      Bike1           NC_2         180.70     5.54       C               1               
456        50.50      Veh1            NC_3         285.90     0.00       C               1               
456        50.50      Veh2            NC_3         278.90     0.00       C               1               
456        50.50      Bike2           SC_2         97.55      5.53       C               1               
456        50.50      Veh3            SC_3         284.35     0.06       C               1               
456        50.50      Veh4            SC_4         281.52     1.73       C               1               
456        50.50      Bike3           WC_2         179.87     5.54       C               1               

457        50.60      Bike4           EC_2         97.85      5.53       C               1               
457        50.60      Veh8            EC_4         282.34     1.69       C               1               
457        50.60      Bike1           NC_2         181.25     5.54       C               1               
457        50.60      Veh1            NC_3         285.90     0.00       C               1               
457        50.60      Veh2            NC_3         278.90     0.00       C               1               
457        50.60      Bike2           SC_2         98.11      5.55       C               1               
457        50.60      Veh3            SC_3         284.35     0.05       C               1               
457        50.60      Veh4            SC_4         281.68     1.64       C               1               
457        50.60      Bike3           WC_2         180.42     5.55       C               1               

458        50.70      Bike4           EC_2         98.40      5.50       C               1               
458        50.70      Veh8            EC_4         282.50     1.60       C               1               
458        50.70      Bike1           NC_2         181.80     5.52       C               1               
458        50.70      Veh1            NC_3         285.90     0.00       C               1               
458        50.70      Veh2            NC_3         278.90     0.00       C               1               
458        50.70      Bike2           SC_2         98.66      5.53       C               1               
458        50.70      Veh3            SC_3         284.36     0.05       C               1               
458        50.70      Veh4            SC_4         281.84     1.56       C               1               
458        50.70      Bike3           WC_2         180.98     5.54       C               1               

459        50.80      Bike4           EC_2         98.95      5.53       C               1               
459        50.80      Veh8            EC_4         282.66     1.52       C               1               
459        50.80      Bike1           NC_2         182.36     5.51       C               1               
459        50.80      Veh1            NC_3         285.90     0.00       C               1               
459        50.80      Veh2            NC_3         278.90     0.00       C               1               
459        50.80      Bike2           SC_2         99.21      5.51       C               1               
459        50.80      Veh3            SC_3         284.36     0.04       C               1               
459        50.80      Veh4            SC_4         281.98     1.47       C               1               
459        50.80      Bike3           WC_2         181.53     5.50       C               1               

460        50.90      Bike4           EC_2         99.50      5.54       C               1               
460        50.90      Veh8            EC_4         282.80     1.44       C               1               
460        50.90      Bike1           NC_2         182.91     5.50       C               1               
460        50.90      Veh1            NC_3         285.90     0.00       C               1               
460        50.90      Veh2            NC_3         278.90     0.00       C               1               
460        50.90      Bike2           SC_2         99.76      5.50       C               1               
460        50.90      Veh3            SC_3         284.36     0.04       C               1               
460        50.90      Veh4            SC_4         282.12     1.39       C               1               
460        50.90      Bike3           WC_2         182.08     5.51       C               1               

461        51.00      Bike4           EC_2         100.05     5.50       C               1               
461        51.00      Veh8            EC_4         282.93     1.36       C               1               
461        51.00      Bike1           NC_2         183.46     5.53       C               1               
461        51.00      Veh1            NC_3         285.90     0.00       C               1               
461        51.00      Veh2            NC_3         278.90     0.00       C               1               
461        51.00      Bike2           SC_2         100.32     5.53       C               1               
461        51.00      Veh3            SC_3         284.37     0.03       C               1               
461        51.00      Veh4            SC_4         282.25     1.32       C               1               
461        51.00      Bike3           WC_2         182.63     5.53       C               1               

462        51.10      Bike4           EC_2         100.60     5.50       C               1               
462        51.10      Veh8            EC_4         283.06     1.28       C               1               
462        51.10      Bike1           NC_2         184.01     5.55       C               1               
462        51.10      Veh1            NC_3         285.90     0.00       C               1               
462        51.10      Veh2            NC_3         278.90     0.00       C               1               
462        51.10      Bike2           SC_2         100.87     5.53       C               1               
462        51.10      Veh3            SC_3         284.37     0.03       C               1               
462        51.10      Veh4            SC_4         282.38     1.25       C               1               
462        51.10      Bike3           WC_2         183.19     5.53       C               1               

463        51.20      Bike4           EC_2         101.16     5.55       C               1               
463        51.20      Veh8            EC_4         283.18     1.22       C               1               
463        51.20      Bike1           NC_2         184.57     5.52       C               1               
463        51.20      Veh1            NC_3         285.90     0.00       C               1               
463        51.20      Veh2            NC_3         278.90     0.00       C               1               
463        51.20      Bike2           SC_2         101.42     5.54       C               1               
463        51.20      Veh3            SC_3         284.37     0.03       C               1               
463        51.20      Veh4            SC_4         282.50     1.18       C               1               
463        51.20      Bike3           WC_2         183.74     5.55       C               1               

464        51.30      Bike4           EC_2         101.71     5.50       C               1               
464        51.30      Veh8            EC_4         283.30     1.15       C               1               
464        51.30      Bike1           NC_2         185.12     5.54       C               1               
464        51.30      Veh1            NC_3         285.90     0.00       C               1               
464        51.30      Veh2            NC_3         278.90     0.00       C               1               
464        51.30      Bike2           SC_2         101.98     5.53       C               1               
464        51.30      Veh3            SC_3         284.38     0.03       C               1               
464        51.30      Veh4            SC_4         282.61     1.11       C               1               
464        51.30      Bike3           WC_2         184.29     5.53       C               1               

465        51.40      Bike4           EC_2         102.26     5.53       C               1               
465        51.40      Veh8            EC_4         283.41     1.09       C               1               
465        51.40      Bike1           NC_2         185.67     5.50       C               1               
465        51.40      Veh1            NC_3         285.90     0.00       C               1               
465        51.40      Veh2            NC_3         278.90     0.00       C               1               
465        51.40      Bike2           SC_2         102.53     5.52       C               1               
465        51.40      Veh3            SC_3         284.38     0.02       C               1               
465        51.40      Veh4            SC_4         282.71     1.05       C               1               
465        51.40      Bike3           WC_2         184.85     5.54       C               1               

466        51.50      Bike4           EC_2         102.81     5.51       C               1               
466        51.50      Veh8            EC_4         283.51     1.03       C               1               
466        51.50      Bike1           NC_2         186.22     5.53       C               1               
466        51.50      Veh1            NC_3         285.90     0.00       C               1               
466        51.50      Veh2            NC_3         278.90     0.00       C               1               
466        51.50      Bike2           SC_2         103.08     5.53       C               1               
466        51.50      Veh3            SC_3         284.38     0.02       C               1               
466        51.50      Veh4            SC_4         282.81     1.00       C               1               
466        51.50      Bike3           WC_2         185.40     5.52       C               1               

467        51.60      Bike4           EC_2         103.37     5.54       C               1               
467        51.60      Veh8            EC_4         283.61     0.97       C               1               
467        51.60      Bike1           NC_2         186.78     5.55       C               1               
467        51.60      Veh1            NC_3         285.90     0.00       C               1               
467        51.60      Veh2            NC_3         278.90     0.00       C               1               
467        51.60      Bike2           SC_2         103.63     5.53       C               1               
467        51.60      Veh3            SC_3         284.38     0.02       C               1               
467        51.60      Veh4            SC_4         282.91     0.94       C               1               
467        51.60      Bike3           WC_2         185.95     5.52       C               1               

468        51.70      Bike4           EC_2         103.92     5.55       C               1               
468        51.70      Veh8            EC_4         283.70     0.91       C               1               
468        51.70      Bike1           NC_2         187.33     5.51       C               1               
468        51.70      Veh1            NC_3         285.90     0.00       C               1               
468        51.70      Veh2            NC_3         278.90     0.00       C               1               
468        51.70      Bike2           SC_2         104.19     5.54       C               1               
468        51.70      Veh3            SC_3         284.38     0.02       C               1               
468        51.70      Veh4            SC_4         283.00     0.89       C               1               
468        51.70      Bike3           WC_2         186.51     5.54       C               1               

469        51.80      Bike4           EC_2         104.48     5.53       C               1               
469        51.80      Veh8            EC_4         283.79     0.86       C               1               
469        51.80      Bike1           NC_2         187.88     5.51       C               1               
469        51.80      Veh1            NC_3         285.90     0.00       C               1               
469        51.80      Veh2            NC_3         278.90     0.00       C               1               
469        51.80      Bike2           SC_2         104.74     5.53       C               1               
469        51.80      Veh3            SC_3         284.39     0.01       C               1               
469        51.80      Veh4            SC_4         283.08     0.83       C               1               
469        51.80      Bike3           WC_2         187.06     5.54       C               1               

470        51.90      Bike4           EC_2         105.03     5.51       C               1               
470        51.90      Veh8            EC_4         283.87     0.81       C               1               
470        51.90      Bike1           NC_2         188.43     5.52       C               1               
470        51.90      Veh1            NC_3         285.90     0.00       C               1               
470        51.90      Veh2            NC_3         278.90     0.00       C               1               
470        51.90      Bike2           SC_2         105.29     5.51       C               1               
470        51.90      Veh3            SC_3         284.39     0.01       C               1               
470        51.90      Veh4            SC_4         283.19     1.13       C               0               
470        51.90      Bike3           WC_2         187.62     5.55       C               1               

471        52.00      Bike4           EC_2         105.58     5.54       C               1               
471        52.00      Veh8            EC_4         283.94     0.77       C               1               
471        52.00      Bike1           NC_2         188.98     5.50       C               1               
471        52.00      Veh1            NC_3         285.90     0.00       C               1               
471        52.00      Veh2            NC_3         278.90     0.00       C               1               
471        52.00      Bike2           SC_2         105.84     5.51       C               1               
471        52.00      Veh3            SC_3         284.39     0.01       C               1               
471        52.00      Veh4            SC_4         283.34     1.43       C               0               
471        52.00      Bike3           WC_2         188.17     5.55       C               1               

472        52.10      Bike4           EC_2         106.13     5.51       C               1               
472        52.10      Veh8            EC_4         284.02     0.72       C               1               
472        52.10      Bike1           NC_2         189.53     5.52       C               1               
472        52.10      Veh1            NC_3         285.90     0.00       C               1               
472        52.10      Veh2            NC_3         278.90     0.00       C               1               
472        52.10      Bike2           SC_2         106.39     5.50       C               1               
472        52.10      Veh3            SC_3         284.39     0.01       C               1               
472        52.10      Veh4            SC_4         283.51     1.73       C               0               
472        52.10      Bike3           WC_2         188.72     5.51       C               1               

473        52.20      Bike4           EC_2         106.68     5.52       C               1               
473        52.20      Veh8            EC_4         284.08     0.68       C               1               
473        52.20      Bike1           NC_2         190.09     5.51       C               1               
473        52.20      Veh1            NC_3         285.90     0.00       C               1               
473        52.20      Veh2            NC_3         278.90     0.00       C               1               
473        52.20      Bike2           SC_2         106.94     5.51       C               1               
473        52.20      Veh3            SC_3         284.39     0.01       C               1               
473        52.20      Veh4            SC_4         283.71     2.03       C               0               
473        52.20      Bike3           WC_2         189.27     5.50       C               1               

474        52.30      Bike4           EC_2         107.24     5.54       C               1               
474        52.30      Veh8            EC_4         284.15     0.64       C               1               
474        52.30      Bike1           NC_2         190.64     5.50       C               1               
474        52.30      Veh1            NC_3         285.90     0.00       C               1               
474        52.30      Veh2            NC_3         278.90     0.00       C               1               
474        52.30      Bike2           SC_2         107.50     5.53       C               1               
474        52.30      Veh3            SC_3         284.39     0.01       C               1               
474        52.30      Veh4            SC_4         283.95     2.33       C               0               
474        52.30      Bike3           WC_2         189.82     5.51       C               1               

475        52.40      Bike4           EC_2         107.79     5.50       C               1               
475        52.40      Veh8            EC_4         284.21     0.60       C               1               
475        52.40      Bike1           NC_2         191.19     5.51       C               1               
475        52.40      Veh1            NC_3         285.90     0.00       C               1               
475        52.40      Veh2            NC_3         278.90     0.00       C               1               
475        52.40      Bike2           SC_2         108.05     5.56       C               1               
475        52.40      Veh3            SC_3         284.39     0.01       C               1               
475        52.40      Veh4            SC_4         284.21     2.63       C               0               
475        52.40      Bike3           WC_2         190.38     5.55       C               1               

476        52.50      Bike4           EC_2         108.34     5.53       C               1               
476        52.50      Veh8            EC_4         284.27     0.57       C               1               
476        52.50      Bike1           NC_2         191.74     5.54       C               1               
476        52.50      Veh1            NC_3         285.90     0.00       C               1               
476        52.50      Veh2            NC_3         278.90     0.00       C               1               
476        52.50      Bike2           SC_2         108.60     5.50       C               1               
476        52.50      Veh3            SC_3         284.39     0.01       C               1               
476        52.50      Veh4            SC_4         284.50     2.93       C               0               
476        52.50      Bike3           WC_2         190.93     5.52       C               1               

477        52.60      Bike4           EC_2         108.89     5.53       C               1               
477        52.60      Veh8            EC_4         284.32     0.54       C               1               
477        52.60      Bike1           NC_2         192.29     5.53       C               1               
477        52.60      Veh1            NC_3         285.90     0.00       C               1               
477        52.60      Veh2            NC_3         278.90     0.00       C               1               
477        52.60      Bike2           SC_2         109.16     5.55       C               1               
477        52.60      Veh3            SC_3         284.39     0.01       C               1               
477        52.60      Veh4            SC_4         284.83     3.23       C               0               
477        52.60      Bike3           WC_2         191.49     5.55       C               1               

478        52.70      Bike4           EC_2         109.45     5.52       C               1               
478        52.70      Veh8            EC_4         284.37     0.51       C               1               
478        52.70      Bike1           NC_2         192.84     5.52       C               1               
478        52.70      Veh1            NC_3         285.90     0.00       C               1               
478        52.70      Veh2            NC_3         278.90     0.00       C               1               
478        52.70      Bike2           SC_2         109.71     5.55       C               1               
478        52.70      Veh3            SC_3         284.39     0.01       C               1               
478        52.70      Veh4            SC_4         285.18     3.53       C               0               
478        52.70      Bike3           WC_2         192.04     5.50       C               1               

479        52.80      Bike4           EC_2         110.00     5.51       C               1               
479        52.80      Veh8            EC_4         284.42     0.48       C               1               
479        52.80      Bike1           NC_2         193.39     5.50       C               1               
479        52.80      Veh1            NC_3         285.90     0.00       C               1               
479        52.80      Veh2            NC_3         278.90     0.00       C               1               
479        52.80      Bike2           SC_2         110.26     5.50       C               1               
479        52.80      Veh3            SC_3         284.39     0.01       C               1               
479        52.80      Bike3           WC_2         192.59     5.52       C               1               

480        52.90      Bike4           EC_2         110.55     5.52       C               1               
480        52.90      Veh8            EC_4         284.46     0.45       C               1               
480        52.90      Bike1           NC_2         193.95     5.54       C               1               
480        52.90      Veh1            NC_3         285.90     0.00       C               1               
480        52.90      Veh2            NC_3         278.90     0.00       C               1               
480        52.90      Bike2           SC_2         110.82     5.54       C               1               
480        52.90      Veh3            SC_3         284.39     0.00       C               1               
480        52.90      Bike3           WC_2         193.14     5.52       C               1               

481        53.00      Bike4           EC_2         111.10     5.55       C               1               
481        53.00      Veh8            EC_4         284.50     0.42       C               1               
481        53.00      Bike1           NC_2         194.50     5.54       C               1               
481        53.00      Veh1            NC_3         285.90     0.00       C               1               
481        53.00      Veh2            NC_3         278.90     0.00       C               1               
481        53.00      Bike2           SC_2         111.37     5.54       C               1               
481        53.00      Veh3            SC_3         284.40     0.00       C               1               
481        53.00      Bike3           WC_2         193.69     5.52       C               1               

482        53.10      Bike4           EC_2         111.65     5.50       C               1               
482        53.10      Veh8            EC_4         284.54     0.39       C               1               
482        53.10      Bike1           NC_2         195.06     5.52       C               1               
482        53.10      Veh1            NC_3         285.90     0.00       C               1               
482        53.10      Veh2            NC_3         278.90     0.00       C               1               
