index     timeStep    vehicleName    lane        pos        speed       TLid        yellowOrRed      

421        47.00      Bike4           EC_2         78.50      5.50       C               1               
421        47.00      Veh7            EC_3         283.94     0.77       C               1               
421        47.00      Veh8            EC_4         267.27     7.85       C               1               
421        47.00      Bike1           NC_2         160.90     5.52       C               0               
421        47.00      Veh9            NC_3         281.86     3.59       C               0               
421        47.00      Veh2            NC_3         272.88     1.56       C               0               
421        47.00      Bike2           SC_2         78.04      5.52       C               0               
421        47.00      Veh4            SC_4         272.26     10.70      C               0               
421        47.00      Bike3           WC_2         160.87     5.55       C               1               
421        47.00      Veh10           WC_3         285.15     0.00       C               1               

422        47.10      Bike4           EC_2         79.05      5.54       C               1               
422        47.10      Veh7            EC_3         284.02     0.72       C               1               
422        47.10      Veh8            EC_4         268.03     7.60       C               1               
422        47.10      Bike1           NC_2         161.45     5.53       C               0               
422        47.10      Veh9            NC_3         282.24     3.86       C               0               
422        47.10      Veh2            NC_3         273.05     1.75       C               0               
422        47.10      Bike2           SC_2         78.59      5.51       C               0               
422        47.10      Veh4            SC_4         273.30     10.41      C               0               
422        47.10      Bike3           WC_2         161.43     5.55       C               1               
422        47.10      Veh10           WC_3         285.15     0.00       C               1               

423        47.20      Bike4           EC_2         79.61      5.54       C               1               
423        47.20      Veh7            EC_3         284.08     0.68       C               1               
423        47.20      Veh8            EC_4         268.77     7.36       C               1               
423        47.20      Bike1           NC_2         162.00     5.54       C               0               
423        47.20      Veh9            NC_3         282.66     4.13       C               0               
423        47.20      Veh2            NC_3         273.25     1.95       C               0               
423        47.20      Bike2           SC_2         79.14      5.54       C               0               
423        47.20      Veh4            SC_4         274.31     10.13      C               0               
423        47.20      Bike3           WC_2         161.98     5.52       C               1               
423        47.20      Veh10           WC_3         285.15     0.00       C               1               

424        47.30      Bike4           EC_2         80.16      5.51       C               1               
424        47.30      Veh7            EC_3         284.15     0.64       C               1               
424        47.30      Veh8            EC_4         269.48     7.12       C               1               
424        47.30      Bike1           NC_2         162.56     5.51       C               0               
424        47.30      Veh9            NC_3         283.10     4.40       C               0               
424        47.30      Veh2            NC_3         273.46     2.16       C               0               
424        47.30      Bike2           SC_2         79.70      5.55       C               0               
424        47.30      Veh4            SC_4         275.29     9.84       C               0               
424        47.30      Bike3           WC_2         162.53     5.55       C               1               
424        47.30      Veh10           WC_3         285.15     0.00       C               1               

425        47.40      Bike4           EC_2         80.71      5.50       C               1               
425        47.40      Veh7            EC_3         284.21     0.60       C               1               
425        47.40      Veh8            EC_4         270.17     6.88       C               1               
425        47.40      Bike1           NC_2         163.11     5.53       C               0               
425        47.40      Veh9            NC_3         283.57     4.68       C               0               
425        47.40      Veh2            NC_3         273.70     2.38       C               0               
425        47.40      Bike2           SC_2         80.25      5.50       C               0               
425        47.40      Veh4            SC_4         276.25     9.57       C               0               
425        47.40      Bike3           WC_2         163.09     5.52       C               1               
425        47.40      Veh10           WC_3         285.15     0.00       C               1               

426        47.50      Bike4           EC_2         81.26      5.51       C               1               
426        47.50      Veh7            EC_3         284.27     0.57       C               1               
426        47.50      Veh8            EC_4         270.83     6.64       C               1               
426        47.50      Bike1           NC_2         163.66     5.53       C               0               
426        47.50      Veh9            NC_3         284.06     4.95       C               0               
426        47.50      Veh2            NC_3         273.96     2.60       C               0               
426        47.50      Bike2           SC_2         80.80      5.50       C               0               
426        47.50      Veh4            SC_4         277.18     9.29       C               0               
426        47.50      Bike3           WC_2         163.64     5.54       C               1               
426        47.50      Veh10           WC_3         285.15     0.00       C               1               

427        47.60      Bike4           EC_2         81.81      5.53       C               1               
427        47.60      Veh7            EC_3         284.32     0.54       C               1               
427        47.60      Veh8            EC_4         271.47     6.41       C               1               
427        47.60      Bike1           NC_2         164.21     5.52       C               0               
427        47.60      Veh9            NC_3         284.58     5.23       C               0               
427        47.60      Veh2            NC_3         274.25     2.83       C               0               
427        47.60      Bike2           SC_2         81.35      5.54       C               0               
427        47.60      Veh4            SC_4         278.08     9.02       C               0               
427        47.60      Bike3           WC_2         164.19     5.53       C               1               
427        47.60      Veh10           WC_3         285.15     0.00       C               1               

428        47.70      Bike4           EC_2         82.36      5.52       C               1               
428        47.70      Veh7            EC_3         284.37     0.51       C               1               
428        47.70      Veh8            EC_4         272.09     6.19       C               1               
428        47.70      Bike1           NC_2         164.77     5.52       C               0               
428        47.70      Veh9            NC_3         285.14     5.52       C               0               
428        47.70      Veh2            NC_3         274.55     3.07       C               0               
428        47.70      Bike2           SC_2         81.90      5.51       C               0               
428        47.70      Veh4            SC_4         278.96     8.75       C               0               
428        47.70      Bike3           WC_2         164.75     5.53       C               1               
428        47.70      Veh10           WC_3         285.15     0.00       C               1               

429        47.80      Bike4           EC_2         82.92      5.53       C               1               
429        47.80      Veh7            EC_3         284.42     0.48       C               1               
429        47.80      Veh8            EC_4         272.69     5.97       C               1               
429        47.80      Bike1           NC_2         165.32     5.51       C               0               
429        47.80      Veh9            NC_3         285.72     5.80       C               0               
429        47.80      Veh2            NC_3         274.88     3.30       C               0               
429        47.80      Bike2           SC_2         82.45      5.50       C               0               
429        47.80      Veh4            SC_4         279.81     8.49       C               0               
429        47.80      Bike3           WC_2         165.30     5.52       C               1               
429        47.80      Veh10           WC_3         285.15     0.00       C               1               

430        47.90      Bike4           EC_2         83.47      5.55       C               1               
430        47.90      Veh7            EC_3         284.46     0.45       C               1               
430        47.90      Veh8            EC_4         273.26     5.75       C               1               
430        47.90      Bike1           NC_2         165.87     5.52       C               0               
430        47.90      Veh9            NC_3         286.32     6.08       C               0               
430        47.90      Veh2            NC_3         275.24     3.55       C               0               
430        47.90      Bike2           SC_2         83.01      5.53       C               0               
430        47.90      Veh4            SC_4         280.63     8.23       C               0               
430        47.90      Bike3           WC_2         165.85     5.50       C               1               
430        47.90      Veh10           WC_3         285.15     0.00       C               1               

431        48.00      Bike4           EC_2         84.03      5.54       C               1               
431        48.00      Veh7            EC_3         284.50     0.42       C               1               
431        48.00      Veh8            EC_4         273.82     5.54       C               1               
431        48.00      Bike1           NC_2         166.42     5.55       C               0               
431        48.00      Veh2            NC_3         275.62     3.80       C               0               
431        48.00      Bike2           SC_2         83.56      5.54       C               0               
431        48.00      Veh4            SC_4         281.43     7.97       C               0               
431        48.00      Bike3           WC_2         166.40     5.54       C               1               
431        48.00      Veh10           WC_3         285.15     0.00       C               1               

432        48.10      Bike4           EC_2         84.58      5.52       C               1               
432        48.10      Veh7            EC_3         284.54     0.39       C               1               
432        48.10      Veh8            EC_4         274.35     5.33       C               1               
432        48.10      Bike1           NC_2         166.98     5.55       C               0               
432        48.10      Veh2            NC_3         276.02     4.05       C               0               
432        48.10      Bike2           SC_2         84.11      5.53       C               0               
432        48.10      Veh4            SC_4         282.20     7.72       C               0               
432        48.10      Bike3           WC_2         166.95     5.51       C               1               
432        48.10      Veh10           WC_3         285.15     0.00       C               1               

433        48.20      Bike4           EC_2         85.13      5.53       C               1               
433        48.20      Veh7            EC_3         284.58     0.37       C               1               
433        48.20      Veh8            EC_4         274.86     5.13       C               1               
433        48.20      Bike1           NC_2         167.53     5.51       C               0               
433        48.20      Veh2            NC_3         276.45     4.30       C               0               
433        48.20      Bike2           SC_2         84.67      5.53       C               0               
433        48.20      Veh4            SC_4         282.94     7.47       C               0               
433        48.20      Bike3           WC_2         167.50     5.50       C               1               
433        48.20      Veh10           WC_3         285.15     0.00       C               1               

434        48.30      Bike4           EC_2         85.69      5.55       C               1               
434        48.30      Veh7            EC_3         284.61     0.35       C               1               
434        48.30      Veh8            EC_4         275.36     4.93       C               1               
434        48.30      Bike1           NC_2         168.08     5.53       C               0               
434        48.30      Veh2            NC_3         276.91     4.56       C               0               
434        48.30      Bike2           SC_2         85.22      5.54       C               0               
434        48.30      Veh4            SC_4         283.67     7.23       C               0               
434        48.30      Bike3           WC_2         168.06     5.53       C               1               
434        48.30      Veh10           WC_3         285.15     0.00       C               1               

435        48.40      Bike4           EC_2         86.24      5.54       C               1               
435        48.40      Veh7            EC_3         284.65     0.33       C               1               
435        48.40      Veh8            EC_4         275.83     4.74       C               1               
435        48.40      Bike1           NC_2         168.64     5.55       C               0               
435        48.40      Veh2            NC_3         277.39     4.82       C               0               
435        48.40      Bike2           SC_2         85.78      5.55       C               0               
435        48.40      Veh4            SC_4         284.37     6.99       C               0               
435        48.40      Bike3           WC_2         168.61     5.51       C               1               
435        48.40      Veh10           WC_3         285.15     0.00       C               1               

436        48.50      Bike4           EC_2         86.79      5.50       C               1               
436        48.50      Veh7            EC_3         284.68     0.31       C               1               
436        48.50      Veh8            EC_4         276.29     4.55       C               1               
436        48.50      Bike1           NC_2         169.19     5.51       C               0               
436        48.50      Veh2            NC_3         277.90     5.09       C               0               
436        48.50      Bike2           SC_2         86.33      5.51       C               0               
436        48.50      Veh4            SC_4         285.04     6.75       C               0               
436        48.50      Bike3           WC_2         169.16     5.50       C               1               
436        48.50      Veh10           WC_3         285.15     0.00       C               1               

437        48.60      Bike4           EC_2         87.34      5.53       C               1               
437        48.60      Veh7            EC_3         284.72     0.47       C               1               
437        48.60      Veh8            EC_4         276.72     4.37       C               1               
437        48.60      Bike1           NC_2         169.74     5.54       C               0               
437        48.60      Veh2            NC_3         278.44     5.35       C               0               
437        48.60      Bike2           SC_2         86.88      5.50       C               0               
437        48.60      Bike3           WC_2         169.71     5.55       C               1               
437        48.60      Veh10           WC_3         285.15     0.00       C               1               

438        48.70      Bike4           EC_2         87.90      5.55       C               1               
438        48.70      Veh7            EC_3         284.77     0.42       C               1               
438        48.70      Veh8            EC_4         277.14     4.19       C               1               
438        48.70      Bike1           NC_2         170.30     5.56       C               0               
438        48.70      Veh2            NC_3         279.00     5.62       C               0               
438        48.70      Bike2           SC_2         87.43      5.50       C               0               
438        48.70      Bike3           WC_2         170.27     5.55       C               1               
438        48.70      Veh10           WC_3         285.15     0.00       C               1               

439        48.80      Bike4           EC_2         88.45      5.50       C               1               
439        48.80      Veh7            EC_3         284.81     0.38       C               1               
439        48.80      Veh8            EC_4         277.55     4.02       C               1               
439        48.80      Bike1           NC_2         170.85     5.53       C               0               
439        48.80      Veh2            NC_3         279.59     5.92       C               0               
439        48.80      Bike2           SC_2         87.98      5.51       C               0               
439        48.80      Bike3           WC_2         170.82     5.52       C               1               
439        48.80      Veh10           WC_3         285.15     0.00       C               1               

440        48.90      Bike4           EC_2         89.00      5.53       C               1               
440        48.90      Veh7            EC_3         284.84     0.34       C               1               
440        48.90      Veh8            EC_4         277.93     3.85       C               1               
440        48.90      Bike1           NC_2         171.40     5.52       C               0               
440        48.90      Veh2            NC_3         280.21     6.22       C               0               
440        48.90      Bike2           SC_2         88.53      5.52       C               0               
440        48.90      Bike3           WC_2         171.37     5.52       C               1               
440        48.90      Veh10           WC_3         285.15     0.00       C               1               

441        49.00      Bike4           EC_2         89.56      5.53       C               1               
441        49.00      Veh7            EC_3         284.87     0.31       C               1               
441        49.00      Veh8            EC_4         278.30     3.68       C               1               
441        49.00      Bike1           NC_2         171.96     5.54       C               0               
441        49.00      Veh2            NC_3         280.84     6.33       C               0               
441        49.00      Bike2           SC_2         89.08      5.52       C               0               
441        49.00      Bike3           WC_2         171.93     5.55       C               1               
441        49.00      Veh10           WC_3         285.15     0.00       C               1               

442        49.10      Bike4           EC_2         90.11      5.52       C               1               
442        49.10      Veh7            EC_3         284.90     0.28       C               1               
442        49.10      Veh8            EC_4         278.65     3.53       C               1               
442        49.10      Bike1           NC_2         172.51     5.55       C               0               
442        49.10      Veh2            NC_3         281.46     6.11       C               0               
442        49.10      Bike2           SC_2         89.63      5.52       C               0               
442        49.10      Bike3           WC_2         172.48     5.53       C               1               
442        49.10      Veh10           WC_3         285.15     0.00       C               1               

443        49.20      Bike4           EC_2         90.66      5.52       C               1               
443        49.20      Veh7            EC_3         284.92     0.25       C               1               
443        49.20      Veh8            EC_4         278.99     3.37       C               1               
443        49.20      Bike1           NC_2         173.06     5.52       C               0               
443        49.20      Veh2            NC_3         282.05     5.89       C               0               
443        49.20      Bike2           SC_2         90.19      5.54       C               0               
443        49.20      Bike3           WC_2         173.03     5.53       C               1               
443        49.20      Veh10           WC_3         285.15     0.00       C               1               

444        49.30      Bike4           EC_2         91.21      5.53       C               1               
444        49.30      Veh7            EC_3         284.95     0.23       C               1               
444        49.30      Veh8            EC_4         279.31     3.22       C               1               
444        49.30      Bike1           NC_2         173.62     5.53       C               0               
444        49.30      Veh2            NC_3         282.61     5.68       C               0               
444        49.30      Bike2           SC_2         90.74      5.51       C               0               
444        49.30      Bike3           WC_2         173.58     5.51       C               1               
444        49.30      Veh10           WC_3         285.15     0.00       C               1               

445        49.40      Bike4           EC_2         91.77      5.53       C               1               
445        49.40      Veh7            EC_3         284.97     0.20       C               1               
445        49.40      Veh8            EC_4         279.62     3.08       C               1               
445        49.40      Bike1           NC_2         174.17     5.50       C               0               
445        49.40      Veh2            NC_3         283.16     5.47       C               0               
445        49.40      Bike2           SC_2         91.29      5.51       C               0               
445        49.40      Bike3           WC_2         174.14     5.53       C               1               
445        49.40      Veh10           WC_3         285.15     0.00       C               1               

446        49.50      Bike4           EC_2         92.32      5.53       C               1               
446        49.50      Veh7            EC_3         284.98     0.18       C               1               
446        49.50      Veh8            EC_4         279.91     2.94       C               1               
446        49.50      Bike1           NC_2         174.72     5.54       C               0               
446        49.50      Veh2            NC_3         283.69     5.26       C               0               
446        49.50      Bike2           SC_2         91.84      5.54       C               0               
446        49.50      Bike3           WC_2         174.69     5.51       C               1               
446        49.50      Veh10           WC_3         285.15     0.00       C               1               

447        49.60      Bike4           EC_2         92.87      5.50       C               1               
447        49.60      Veh7            EC_3         285.00     0.16       C               1               
447        49.60      Veh8            EC_4         280.19     2.80       C               1               
447        49.60      Bike1           NC_2         175.27     5.51       C               0               
447        49.60      Veh2            NC_3         284.19     5.06       C               0               
447        49.60      Bike2           SC_2         92.39      5.52       C               0               
447        49.60      Bike3           WC_2         175.24     5.51       C               1               
447        49.60      Veh10           WC_3         285.15     0.00       C               1               

448        49.70      Bike4           EC_2         93.42      5.52       C               1               
448        49.70      Veh7            EC_3         285.02     0.15       C               1               
448        49.70      Veh8            EC_4         280.46     2.67       C               1               
448        49.70      Bike1           NC_2         175.83     5.52       C               0               
448        49.70      Veh2            NC_3         284.68     4.87       C               0               
448        49.70      Bike2           SC_2         92.95      5.55       C               0               
448        49.70      Bike3           WC_2         175.79     5.52       C               1               
448        49.70      Veh10           WC_3         285.15     0.00       C               1               

449        49.80      Bike4           EC_2         93.97      5.50       C               1               
449        49.80      Veh7            EC_3         285.03     0.13       C               1               
449        49.80      Veh8            EC_4         280.71     2.54       C               1               
449        49.80      Bike1           NC_2         176.38     5.50       C               0               
449        49.80      Veh2            NC_3         285.15     4.67       C               0               
449        49.80      Bike2           SC_2         93.50      5.51       C               0               
449        49.80      Bike3           WC_2         176.34     5.52       C               1               
449        49.80      Veh10           WC_3         285.15     0.00       C               1               

450        49.90      Bike4           EC_2         94.52      5.53       C               1               
450        49.90      Veh7            EC_3         285.04     0.12       C               1               
450        49.90      Veh8            EC_4         280.95     2.42       C               1               
450        49.90      Bike1           NC_2         176.93     5.53       C               0               
450        49.90      Veh2            NC_3         285.59     4.49       C               0               
450        49.90      Bike2           SC_2         94.06      5.54       C               0               
450        49.90      Bike3           WC_2         176.89     5.52       C               1               
450        49.90      Veh10           WC_3         285.15     0.00       C               1               

451        50.00      Bike4           EC_2         95.08      5.55       C               1               
451        50.00      Veh7            EC_3         285.05     0.11       C               1               
451        50.00      Veh8            EC_4         281.18     2.30       C               1               
451        50.00      Bike1           NC_2         177.48     5.54       C               0               
451        50.00      Veh2            NC_3         286.03     4.31       C               0               
451        50.00      Bike2           SC_2         94.61      5.53       C               0               
451        50.00      Bike3           WC_2         177.45     5.55       C               1               
451        50.00      Veh10           WC_3         285.15     0.00       C               1               

452        50.10      Bike4           EC_2         95.63      5.52       C               1               
452        50.10      Veh7            EC_3         285.06     0.10       C               1               
452        50.10      Veh8            EC_4         281.40     2.19       C               1               
452        50.10      Bike1           NC_2         178.03     5.50       C               0               
452        50.10      Veh2            NC_3         286.44     4.13       C               0               
452        50.10      Bike2           SC_2         95.16      5.54       C               0               
452        50.10      Bike3           WC_2         178.00     5.55       C               1               
452        50.10      Veh10           WC_3         285.15     0.00       C               1               

453        50.20      Bike4           EC_2         96.18      5.51       C               1               
453        50.20      Veh7            EC_3         285.07     0.09       C               1               
453        50.20      Veh8            EC_4         281.61     2.08       C               1               
453        50.20      Bike1           NC_2         178.59     5.55       C               0               
453        50.20      Veh2            NC_3         286.83     3.96       C               0               
453        50.20      Bike2           SC_2         95.71      5.52       C               0               
453        50.20      Bike3           WC_2         178.56     5.54       C               1               
453        50.20      Veh10           WC_3         285.15     0.00       C               1               

454        50.30      Bike4           EC_2         96.73      5.50       C               1               
454        50.30      Veh7            EC_3         285.08     0.08       C               1               
454        50.30      Veh8            EC_4         281.81     1.98       C               1               
454        50.30      Bike1           NC_2         179.14     5.52       C               0               
454        50.30      Bike2           SC_2         96.27      5.54       C               0               
454        50.30      Bike3           WC_2         179.11     5.50       C               1               
454        50.30      Veh10           WC_3         285.15     0.00       C               1               

455        50.40      Bike4           EC_2         97.29      5.55       C               1               
455        50.40      Veh7            EC_3         285.09     0.07       C               1               
455        50.40      Veh8            EC_4         282.00     1.88       C               1               
455        50.40      Bike1           NC_2         179.69     5.50       C               0               
455        50.40      Bike2           SC_2         96.82      5.55       C               0               
455        50.40      Bike3           WC_2         179.66     5.55       C               1               
455        50.40      Veh10           WC_3         285.15     0.00       C               1               

456        50.50      Bike4           EC_2         97.84      5.50       C               1               
456        50.50      Veh7            EC_3         285.09     0.06       C               1               
456        50.50      Veh8            EC_4         282.17     1.78       C               1               
456        50.50      Bike1           NC_2         180.24     5.54       C               0               
456        50.50      Bike2           SC_2         97.38      5.54       C               0               
456        50.50      Bike3           WC_2         180.22     5.54       C               1               
456        50.50      Veh10           WC_3         285.15     0.00       C               1               

457        50.60      Bike4           EC_2         98.39      5.55       C               1               
457        50.60      Veh7            EC_3         285.10     0.06       C               1               
457        50.60      Veh8            EC_4         282.34     1.69       C               1               
457        50.60      Bike1           NC_2         180.80     5.55       C               0               
457        50.60      Bike2           SC_2         97.93      5.55       C               0               
457        50.60      Bike3           WC_2         180.77     5.53       C               1               
457        50.60      Veh10           WC_3         285.15     0.00       C               1               

458        50.70      Bike4           EC_2         98.94      5.51       C               1               
458        50.70      Veh7            EC_3         285.10     0.05       C               1               
458        50.70      Veh8            EC_4         282.50     1.60       C               1               
458        50.70      Bike1           NC_2         181.35     5.53       C               0               
458        50.70      Bike2           SC_2         98.48      5.52       C               0               
458        50.70      Bike3           WC_2         181.32     5.53       C               1               
458        50.70      Veh10           WC_3         285.15     0.00       C               1               

459        50.80      Bike4           EC_2         99.49      5.51       C               1               
459        50.80      Veh7            EC_3         285.11     0.05       C               1               
459        50.80      Veh8            EC_4         282.66     1.52       C               1               
459        50.80      Bike1           NC_2         181.90     5.53       C               0               
459        50.80      Bike2           SC_2         99.04      5.52       C               0               
459        50.80      Bike3           WC_2         181.88     5.55       C               1               
459        50.80      Veh10           WC_3         285.15     0.00       C               1               

460        50.90      Bike4           EC_2         100.05     5.55       C               1               
460        50.90      Veh7            EC_3         285.11     0.04       C               1               
460        50.90      Veh8            EC_4         282.80     1.44       C               1               
460        50.90      Bike1           NC_2         182.45     5.50       C               0               
460        50.90      Bike2           SC_2         99.59      5.50       C               0               
460        50.90      Bike3           WC_2         182.43     5.52       C               1               
460        50.90      Veh10           WC_3         285.15     0.00       C               1               

461        51.00      Bike4           EC_2         100.60     5.50       C               1               
461        51.00      Veh7            EC_3         285.12     0.04       C               1               
461        51.00      Veh8            EC_4         282.93     1.36       C               1               
461        51.00      Bike1           NC_2         183.01     5.54       C               0               
461        51.00      Bike2           SC_2         100.14     5.51       C               0               
461        51.00      Bike3           WC_2         182.98     5.51       C               1               
461        51.00      Veh10           WC_3         285.15     0.00       C               1               

462        51.10      Bike4           EC_2         101.15     5.50       C               1               
462        51.10      Veh7            EC_3         285.12     0.03       C               1               
462        51.10      Veh8            EC_4         283.06     1.28       C               1               
462        51.10      Bike1           NC_2         183.56     5.51       C               0               
462        51.10      Bike2           SC_2         100.69     5.54       C               0               
462        51.10      Bike3           WC_2         183.53     5.51       C               1               
462        51.10      Veh10           WC_3         285.15     0.00       C               1               

463        51.20      Bike4           EC_2         101.70     5.51       C               1               
463        51.20      Veh7            EC_3         285.12     0.03       C               1               
463        51.20      Veh8            EC_4         283.18     1.22       C               1               
463        51.20      Bike1           NC_2         184.11     5.54       C               0               
463        51.20      Bike2           SC_2         101.24     5.50       C               0               
463        51.20      Bike3           WC_2         184.08     5.52       C               1               
463        51.20      Veh10           WC_3         285.15     0.00       C               1               

464        51.30      Bike4           EC_2         102.25     5.50       C               1               
464        51.30      Veh7            EC_3         285.12     0.03       C               1               
464        51.30      Veh8            EC_4         283.30     1.15       C               1               
464        51.30      Bike1           NC_2         184.67     5.53       C               0               
464        51.30      Bike2           SC_2         101.80     5.55       C               0               
464        51.30      Bike3           WC_2         184.63     5.50       C               1               
464        51.30      Veh10           WC_3         285.15     0.00       C               1               

465        51.40      Bike4           EC_2         102.80     5.50       C               1               
465        51.40      Veh7            EC_3         285.13     0.02       C               1               
465        51.40      Veh8            EC_4         283.41     1.09       C               1               
465        51.40      Bike1           NC_2         185.22     5.54       C               0               
465        51.40      Bike2           SC_2         102.35     5.54       C               0               
465        51.40      Bike3           WC_2         185.19     5.54       C               1               
465        51.40      Veh10           WC_3         285.15     0.00       C               1               

466        51.50      Bike4           EC_2         103.35     5.54       C               1               
466        51.50      Veh7            EC_3         285.13     0.02       C               1               
466        51.50      Veh8            EC_4         283.51     1.03       C               1               
466        51.50      Bike1           NC_2         185.77     5.50       C               0               
466        51.50      Bike2           SC_2         102.90     5.50       C               0               
466        51.50      Bike3           WC_2         185.74     5.51       C               1               
466        51.50      Veh10           WC_3         285.15     0.00       C               1               

467        51.60      Bike4           EC_2         103.90     5.53       C               1               
467        51.60      Veh7            EC_3         285.13     0.02       C               1               
467        51.60      Veh8            EC_4         283.61     0.97       C               1               
467        51.60      Bike1           NC_2         186.32     5.53       C               0               
467        51.60      Bike2           SC_2         103.45     5.50       C               0               
467        51.60      Bike3           WC_2         186.29     5.54       C               1               
467        51.60      Veh10           WC_3         285.15     0.00       C               1               

468        51.70      Bike4           EC_2         104.46     5.53       C               1               
468        51.70      Veh7            EC_3         285.13     0.02       C               1               
468        51.70      Veh8            EC_4         283.70     0.91       C               1               
468        51.70      Bike1           NC_2         186.88     5.54       C               0               
468        51.70      Bike2           SC_2         104.00     5.51       C               0               
468        51.70      Bike3           WC_2         186.84     5.53       C               1               
468        51.70      Veh10           WC_3         285.15     0.00       C               1               

469        51.80      Bike4           EC_2         105.01     5.51       C               1               
469        51.80      Veh7            EC_3         285.13     0.02       C               1               
469        51.80      Veh8            EC_4         283.79     0.86       C               1               
469        51.80      Bike1           NC_2         187.43     5.54       C               0               
469        51.80      Bike2           SC_2         104.55     5.54       C               0               
469        51.80      Bike3           WC_2         187.40     5.55       C               1               
469        51.80      Veh10           WC_3         285.15     0.00       C               1               

470        51.90      Bike4           EC_2         105.56     5.55       C               1               
470        51.90      Veh7            EC_3         285.14     0.01       C               1               
470        51.90      Veh8            EC_4         283.87     0.81       C               1               
470        51.90      Bike1           NC_2         187.98     5.52       C               0               
470        51.90      Bike2           SC_2         105.11     5.56       C               0               
470        51.90      Bike3           WC_2         187.95     5.54       C               1               
470        51.90      Veh10           WC_3         285.15     0.00       C               1               

471        52.00      Bike4           EC_2         106.12     5.55       C               1               
471        52.00      Veh7            EC_3         285.14     0.01       C               1               
471        52.00      Veh8            EC_4         283.94     0.77       C               1               
471        52.00      Bike1           NC_2         188.53     5.50       C               0               
471        52.00      Bike2           SC_2         105.66     5.54       C               0               
471        52.00      Bike3           WC_2         188.51     5.55       C               1               
471        52.00      Veh10           WC_3         285.15     0.00       C               1               

472        52.10      Bike4           EC_2         106.67     5.50       C               1               
472        52.10      Veh7            EC_3         285.14     0.01       C               1               
472        52.10      Veh8            EC_4         284.02     0.72       C               1               
472        52.10      Bike1           NC_2         189.08     5.52       C               0               
472        52.10      Bike2           SC_2         106.22     5.55       C               0               
472        52.10      Bike3           WC_2         189.06     5.50       C               1               
472        52.10      Veh10           WC_3         285.15     0.00       C               1               

473        52.20      Bike4           EC_2         107.22     5.55       C               1               
473        52.20      Veh7            EC_3         285.14     0.01       C               1               
