index     timeStep    vehicleName    vehicleType      lane        pos        speed       accel       CFMode              gap       timeGap   
744        76.00      CACC10          TypeCACC@CACC10 1to2_1       702.77     12.49      -3.00      GapControl          9.65       0.77       

745        76.10      CACC1           TypeCACC@CACC1  1to2_1       886.31     20.00      0.00       Undefined           -1.00      -1.00      
745        76.10      CACC2           TypeCACC@CACC2  1to2_1       867.31     20.00      0.00       GapControl          14.00      0.70       
745        76.10      CACC3           TypeCACC@CACC3  1to2_1       848.31     20.00      -0.00      GapControl          14.00      0.70       
745        76.10      CACC4           TypeCACC@CACC4  1to2_1       829.31     20.00      -0.00      GapControl          14.00      0.70       
745        76.10      CACC5           TypeCACC@CACC5  1to2_1       810.31     20.00      -0.00      GapControl          14.00      0.70       
745        76.10      CACC6           TypeCACC@CACC6  1to2_1       791.31     20.00      -0.00      GapControl          14.00      0.70       
745        76.10      CACC7           TypeCACC@CACC7  1to2_1       772.31     20.00      -0.00      GapControl          14.00      0.70       
745        76.10      CACC8           TypeCACC@CACC8  1to2_1       753.31     20.00      -0.00      GapControl          14.00      0.70       
745        76.10      CACC9           TypeCACC@CACC9  1to2_1       718.47     10.40      -3.00      GapControl          29.84      2.87       
745        76.10      CACC10          TypeCACC@CACC10 1to2_1       703.99     12.19      -3.00      GapControl          9.47       0.78       

746        76.20      CACC1           TypeCACC@CACC1  1to2_1       888.31     20.00      0.00       Undefined           -1.00      -1.00      
746        76.20      CACC2           TypeCACC@CACC2  1to2_1       869.31     20.00      0.00       GapControl          14.00      0.70       
746        76.20      CACC3           TypeCACC@CACC3  1to2_1       850.31     20.00      0.00       GapControl          14.00      0.70       
746        76.20      CACC4           TypeCACC@CACC4  1to2_1       831.31     20.00      0.00       GapControl          14.00      0.70       
746        76.20      CACC5           TypeCACC@CACC5  1to2_1       812.31     20.00      -0.00      GapControl          14.00      0.70       
746        76.20      CACC6           TypeCACC@CACC6  1to2_1       793.31     20.00      -0.00      GapControl          14.00      0.70       
746        76.20      CACC7           TypeCACC@CACC7  1to2_1       774.31     20.00      -0.00      GapControl          14.00      0.70       
746        76.20      CACC8           TypeCACC@CACC8  1to2_1       755.31     20.00      -0.00      GapControl          14.00      0.70       
746        76.20      CACC9           TypeCACC@CACC9  1to2_1       719.48     10.10      -3.00      GapControl          30.83      3.05       
746        76.20      CACC10          TypeCACC@CACC10 1to2_1       705.18     11.89      -3.00      GapControl          9.29       0.78       

747        76.30      CACC1           TypeCACC@CACC1  1to2_1       890.31     20.00      0.00       Undefined           -1.00      -1.00      
747        76.30      CACC2           TypeCACC@CACC2  1to2_1       871.31     20.00      0.00       GapControl          14.00      0.70       
747        76.30      CACC3           TypeCACC@CACC3  1to2_1       852.31     20.00      0.00       GapControl          14.00      0.70       
747        76.30      CACC4           TypeCACC@CACC4  1to2_1       833.31     20.00      0.00       GapControl          14.00      0.70       
747        76.30      CACC5           TypeCACC@CACC5  1to2_1       814.31     20.00      -0.00      GapControl          14.00      0.70       
747        76.30      CACC6           TypeCACC@CACC6  1to2_1       795.31     20.00      -0.00      GapControl          14.00      0.70       
747        76.30      CACC7           TypeCACC@CACC7  1to2_1       776.31     20.00      -0.00      GapControl          14.00      0.70       
747        76.30      CACC8           TypeCACC@CACC8  1to2_1       757.31     20.00      -0.00      GapControl          14.00      0.70       
747        76.30      CACC9           TypeCACC@CACC9  1to2_1       720.46     9.80       -3.00      GapControl          31.85      3.25       
747        76.30      CACC10          TypeCACC@CACC10 1to2_1       706.34     11.59      -3.00      GapControl          9.11       0.79       

748        76.40      CACC1           TypeCACC@CACC1  1to2_1       892.31     20.00      0.00       Undefined           -1.00      -1.00      
748        76.40      CACC2           TypeCACC@CACC2  1to2_1       873.31     20.00      0.00       GapControl          14.00      0.70       
748        76.40      CACC3           TypeCACC@CACC3  1to2_1       854.31     20.00      0.00       GapControl          14.00      0.70       
748        76.40      CACC4           TypeCACC@CACC4  1to2_1       835.31     20.00      0.00       GapControl          14.00      0.70       
748        76.40      CACC5           TypeCACC@CACC5  1to2_1       816.31     20.00      0.00       GapControl          14.00      0.70       
748        76.40      CACC6           TypeCACC@CACC6  1to2_1       797.31     20.00      -0.00      GapControl          14.00      0.70       
748        76.40      CACC7           TypeCACC@CACC7  1to2_1       778.31     20.00      -0.00      GapControl          14.00      0.70       
748        76.40      CACC8           TypeCACC@CACC8  1to2_1       759.31     20.00      -0.00      GapControl          14.00      0.70       
748        76.40      CACC9           TypeCACC@CACC9  1to2_1       721.41     9.50       -3.00      GapControl          32.90      3.46       
748        76.40      CACC10          TypeCACC@CACC10 1to2_1       707.47     11.29      -3.00      GapControl          8.94       0.79       

749        76.50      CACC1           TypeCACC@CACC1  1to2_1       894.31     20.00      0.00       Undefined           -1.00      -1.00      
749        76.50      CACC2           TypeCACC@CACC2  1to2_1       875.31     20.00      0.00       GapControl          14.00      0.70       
749        76.50      CACC3           TypeCACC@CACC3  1to2_1       856.31     20.00      0.00       GapControl          14.00      0.70       
749        76.50      CACC4           TypeCACC@CACC4  1to2_1       837.31     20.00      0.00       GapControl          14.00      0.70       
749        76.50      CACC5           TypeCACC@CACC5  1to2_1       818.31     20.00      0.00       GapControl          14.00      0.70       
749        76.50      CACC6           TypeCACC@CACC6  1to2_1       799.31     20.00      -0.00      GapControl          14.00      0.70       
749        76.50      CACC7           TypeCACC@CACC7  1to2_1       780.31     20.00      -0.00      GapControl          14.00      0.70       
749        76.50      CACC8           TypeCACC@CACC8  1to2_1       761.31     20.00      -0.00      GapControl          14.00      0.70       
749        76.50      CACC9           TypeCACC@CACC9  1to2_1       722.34     9.29       -2.04      GapControl          33.97      3.66       
749        76.50      CACC10          TypeCACC@CACC10 1to2_1       708.57     10.99      -3.00      GapControl          8.77       0.80       

750        76.60      CACC1           TypeCACC@CACC1  1to2_1       896.31     20.00      0.00       Undefined           -1.00      -1.00      
750        76.60      CACC2           TypeCACC@CACC2  1to2_1       877.31     20.00      0.00       GapControl          14.00      0.70       
750        76.60      CACC3           TypeCACC@CACC3  1to2_1       858.31     20.00      0.00       GapControl          14.00      0.70       
750        76.60      CACC4           TypeCACC@CACC4  1to2_1       839.31     20.00      0.00       GapControl          14.00      0.70       
750        76.60      CACC5           TypeCACC@CACC5  1to2_1       820.31     20.00      0.00       GapControl          14.00      0.70       
750        76.60      CACC6           TypeCACC@CACC6  1to2_1       801.31     20.00      0.00       GapControl          14.00      0.70       
750        76.60      CACC7           TypeCACC@CACC7  1to2_1       782.31     20.00      -0.00      GapControl          14.00      0.70       
750        76.60      CACC8           TypeCACC@CACC8  1to2_1       763.31     20.00      -0.00      GapControl          14.00      0.70       
750        76.60      CACC9           TypeCACC@CACC9  1to2_1       723.27     9.35       0.54       SpeedControl        35.04      3.75       
750        76.60      CACC10          TypeCACC@CACC10 1to2_1       709.64     10.71      -2.83      GapControl          8.63       0.81       

751        76.70      CACC1           TypeCACC@CACC1  1to2_1       898.31     20.00      0.00       Undefined           -1.00      -1.00      
751        76.70      CACC2           TypeCACC@CACC2  1to2_1       879.31     20.00      0.00       GapControl          14.00      0.70       
751        76.70      CACC3           TypeCACC@CACC3  1to2_1       860.31     20.00      0.00       GapControl          14.00      0.70       
751        76.70      CACC4           TypeCACC@CACC4  1to2_1       841.31     20.00      0.00       GapControl          14.00      0.70       
751        76.70      CACC5           TypeCACC@CACC5  1to2_1       822.31     20.00      0.00       GapControl          14.00      0.70       
751        76.70      CACC6           TypeCACC@CACC6  1to2_1       803.31     20.00      0.00       GapControl          14.00      0.70       
751        76.70      CACC7           TypeCACC@CACC7  1to2_1       784.31     20.00      -0.00      GapControl          14.00      0.70       
751        76.70      CACC8           TypeCACC@CACC8  1to2_1       765.31     20.00      -0.00      GapControl          14.00      0.70       
751        76.70      CACC9           TypeCACC@CACC9  1to2_1       724.23     9.55       2.00       SpeedControl        36.08      3.78       
751        76.70      CACC10          TypeCACC@CACC10 1to2_1       710.69     10.49      -2.16      GapControl          8.54       0.81       

752        76.80      CACC1           TypeCACC@CACC1  1to2_1       900.31     20.00      0.00       Undefined           -1.00      -1.00      
752        76.80      CACC2           TypeCACC@CACC2  1to2_1       881.31     20.00      0.00       GapControl          14.00      0.70       
752        76.80      CACC3           TypeCACC@CACC3  1to2_1       862.31     20.00      0.00       GapControl          14.00      0.70       
752        76.80      CACC4           TypeCACC@CACC4  1to2_1       843.31     20.00      0.00       GapControl          14.00      0.70       
752        76.80      CACC5           TypeCACC@CACC5  1to2_1       824.31     20.00      0.00       GapControl          14.00      0.70       
752        76.80      CACC6           TypeCACC@CACC6  1to2_1       805.31     20.00      0.00       GapControl          14.00      0.70       
752        76.80      CACC7           TypeCACC@CACC7  1to2_1       786.31     20.00      0.00       GapControl          14.00      0.70       
752        76.80      CACC8           TypeCACC@CACC8  1to2_1       767.31     20.00      -0.00      GapControl          14.00      0.70       
752        76.80      CACC9           TypeCACC@CACC9  1to2_1       725.20     9.75       2.00       SpeedControl        37.11      3.81       
752        76.80      CACC10          TypeCACC@CACC10 1to2_1       711.73     10.36      -1.28      GapControl          8.47       0.82       

753        76.90      CACC1           TypeCACC@CACC1  1to2_1       902.31     20.00      0.00       Undefined           -1.00      -1.00      
753        76.90      CACC2           TypeCACC@CACC2  1to2_1       883.31     20.00      0.00       GapControl          14.00      0.70       
753        76.90      CACC3           TypeCACC@CACC3  1to2_1       864.31     20.00      0.00       GapControl          14.00      0.70       
753        76.90      CACC4           TypeCACC@CACC4  1to2_1       845.31     20.00      0.00       GapControl          14.00      0.70       
753        76.90      CACC5           TypeCACC@CACC5  1to2_1       826.31     20.00      0.00       GapControl          14.00      0.70       
753        76.90      CACC6           TypeCACC@CACC6  1to2_1       807.31     20.00      0.00       GapControl          14.00      0.70       
753        76.90      CACC7           TypeCACC@CACC7  1to2_1       788.31     20.00      0.00       GapControl          14.00      0.70       
753        76.90      CACC8           TypeCACC@CACC8  1to2_1       769.31     20.00      -0.00      GapControl          14.00      0.70       
753        76.90      CACC9           TypeCACC@CACC9  1to2_1       726.20     9.95       2.00       SpeedControl        38.11      3.83       
753        76.90      CACC10          TypeCACC@CACC10 1to2_1       712.76     10.31      -0.52      GapControl          8.44       0.82       

754        77.00      CACC1           TypeCACC@CACC1  1to2_1       904.31     20.00      0.00       Undefined           -1.00      -1.00      
754        77.00      CACC2           TypeCACC@CACC2  1to2_1       885.31     20.00      0.00       GapControl          14.00      0.70       
754        77.00      CACC3           TypeCACC@CACC3  1to2_1       866.31     20.00      0.00       GapControl          14.00      0.70       
754        77.00      CACC4           TypeCACC@CACC4  1to2_1       847.31     20.00      0.00       GapControl          14.00      0.70       
754        77.00      CACC5           TypeCACC@CACC5  1to2_1       828.31     20.00      0.00       GapControl          14.00      0.70       
754        77.00      CACC6           TypeCACC@CACC6  1to2_1       809.31     20.00      0.00       GapControl          14.00      0.70       
754        77.00      CACC7           TypeCACC@CACC7  1to2_1       790.31     20.00      0.00       GapControl          14.00      0.70       
754        77.00      CACC8           TypeCACC@CACC8  1to2_1       771.31     20.00      0.00       GapControl          14.00      0.70       
754        77.00      CACC9           TypeCACC@CACC9  1to2_1       727.21     10.15      2.00       SpeedControl        39.10      3.85       
754        77.00      CACC10          TypeCACC@CACC10 1to2_1       713.79     10.32      0.10       GapControl          8.42       0.82       

755        77.10      CACC1           TypeCACC@CACC1  1to2_1       906.31     20.00      0.00       Undefined           -1.00      -1.00      
755        77.10      CACC2           TypeCACC@CACC2  1to2_1       887.31     20.00      -0.00      GapControl          14.00      0.70       
755        77.10      CACC3           TypeCACC@CACC3  1to2_1       868.31     20.00      0.00       GapControl          14.00      0.70       
755        77.10      CACC4           TypeCACC@CACC4  1to2_1       849.31     20.00      0.00       GapControl          14.00      0.70       
755        77.10      CACC5           TypeCACC@CACC5  1to2_1       830.31     20.00      0.00       GapControl          14.00      0.70       
755        77.10      CACC6           TypeCACC@CACC6  1to2_1       811.31     20.00      0.00       GapControl          14.00      0.70       
755        77.10      CACC7           TypeCACC@CACC7  1to2_1       792.31     20.00      0.00       GapControl          14.00      0.70       
755        77.10      CACC8           TypeCACC@CACC8  1to2_1       773.31     20.00      0.00       GapControl          14.00      0.70       
755        77.10      CACC9           TypeCACC@CACC9  1to2_1       728.25     10.35      2.00       SpeedControl        40.06      3.87       
755        77.10      CACC10          TypeCACC@CACC10 1to2_1       714.83     10.38      0.60       GapControl          8.42       0.81       

756        77.20      CACC1           TypeCACC@CACC1  1to2_1       908.31     20.00      0.00       Undefined           -1.00      -1.00      
756        77.20      CACC2           TypeCACC@CACC2  1to2_1       889.31     20.00      -0.00      GapControl          14.00      0.70       
756        77.20      CACC3           TypeCACC@CACC3  1to2_1       870.31     20.00      0.00       GapControl          14.00      0.70       
756        77.20      CACC4           TypeCACC@CACC4  1to2_1       851.31     20.00      0.00       GapControl          14.00      0.70       
756        77.20      CACC5           TypeCACC@CACC5  1to2_1       832.31     20.00      0.00       GapControl          14.00      0.70       
756        77.20      CACC6           TypeCACC@CACC6  1to2_1       813.31     20.00      0.00       GapControl          14.00      0.70       
756        77.20      CACC7           TypeCACC@CACC7  1to2_1       794.31     20.00      0.00       GapControl          14.00      0.70       
756        77.20      CACC8           TypeCACC@CACC8  1to2_1       775.31     20.00      0.00       GapControl          14.00      0.70       
756        77.20      CACC9           TypeCACC@CACC9  1to2_1       729.30     10.55      2.00       SpeedControl        41.01      3.89       
756        77.20      CACC10          TypeCACC@CACC10 1to2_1       715.88     10.48      0.96       GapControl          8.42       0.80       

757        77.30      CACC1           TypeCACC@CACC1  1to2_1       910.31     20.00      0.00       Undefined           -1.00      -1.00      
757        77.30      CACC2           TypeCACC@CACC2  1to2_1       891.31     20.00      -0.00      GapControl          14.00      0.70       
757        77.30      CACC3           TypeCACC@CACC3  1to2_1       872.31     20.00      -0.00      GapControl          14.00      0.70       
757        77.30      CACC4           TypeCACC@CACC4  1to2_1       853.31     20.00      0.00       GapControl          14.00      0.70       
757        77.30      CACC5           TypeCACC@CACC5  1to2_1       834.31     20.00      0.00       GapControl          14.00      0.70       
757        77.30      CACC6           TypeCACC@CACC6  1to2_1       815.31     20.00      0.00       GapControl          14.00      0.70       
757        77.30      CACC7           TypeCACC@CACC7  1to2_1       796.31     20.00      0.00       GapControl          14.00      0.70       
757        77.30      CACC8           TypeCACC@CACC8  1to2_1       777.31     20.00      0.00       GapControl          14.00      0.70       
757        77.30      CACC9           TypeCACC@CACC9  1to2_1       730.37     10.75      2.00       SpeedControl        41.94      3.90       
757        77.30      CACC10          TypeCACC@CACC10 1to2_1       716.94     10.60      1.21       GapControl          8.44       0.80       

758        77.40      CACC1           TypeCACC@CACC1  1to2_1       912.31     20.00      0.00       Undefined           -1.00      -1.00      
758        77.40      CACC2           TypeCACC@CACC2  1to2_1       893.31     20.00      -0.00      GapControl          14.00      0.70       
758        77.40      CACC3           TypeCACC@CACC3  1to2_1       874.31     20.00      -0.00      GapControl          14.00      0.70       
758        77.40      CACC4           TypeCACC@CACC4  1to2_1       855.31     20.00      -0.00      GapControl          14.00      0.70       
758        77.40      CACC5           TypeCACC@CACC5  1to2_1       836.31     20.00      0.00       GapControl          14.00      0.70       
758        77.40      CACC6           TypeCACC@CACC6  1to2_1       817.31     20.00      0.00       GapControl          14.00      0.70       
758        77.40      CACC7           TypeCACC@CACC7  1to2_1       798.31     20.00      0.00       GapControl          14.00      0.70       
758        77.40      CACC8           TypeCACC@CACC8  1to2_1       779.31     20.00      0.00       GapControl          14.00      0.70       
758        77.40      CACC9           TypeCACC@CACC9  1to2_1       731.47     10.95      2.00       SpeedControl        42.84      3.91       
758        77.40      CACC10          TypeCACC@CACC10 1to2_1       718.01     10.73      1.35       GapControl          8.46       0.79       

759        77.50      CACC1           TypeCACC@CACC1  1to2_1       914.31     20.00      0.00       Undefined           -1.00      -1.00      
759        77.50      CACC2           TypeCACC@CACC2  1to2_1       895.31     20.00      -0.00      GapControl          14.00      0.70       
759        77.50      CACC3           TypeCACC@CACC3  1to2_1       876.31     20.00      -0.00      GapControl          14.00      0.70       
759        77.50      CACC4           TypeCACC@CACC4  1to2_1       857.31     20.00      -0.00      GapControl          14.00      0.70       
759        77.50      CACC5           TypeCACC@CACC5  1to2_1       838.31     20.00      -0.00      GapControl          14.00      0.70       
759        77.50      CACC6           TypeCACC@CACC6  1to2_1       819.31     20.00      0.00       GapControl          14.00      0.70       
759        77.50      CACC7           TypeCACC@CACC7  1to2_1       800.31     20.00      0.00       GapControl          14.00      0.70       
759        77.50      CACC8           TypeCACC@CACC8  1to2_1       781.31     20.00      0.00       GapControl          14.00      0.70       
759        77.50      CACC9           TypeCACC@CACC9  1to2_1       732.58     11.15      2.00       SpeedControl        43.73      3.92       
759        77.50      CACC10          TypeCACC@CACC10 1to2_1       719.10     10.88      1.42       GapControl          8.49       0.78       

760        77.60      CACC1           TypeCACC@CACC1  1to2_1       916.31     20.00      0.00       Undefined           -1.00      -1.00      
760        77.60      CACC2           TypeCACC@CACC2  1to2_1       897.31     20.00      -0.00      GapControl          14.00      0.70       
760        77.60      CACC3           TypeCACC@CACC3  1to2_1       878.31     20.00      -0.00      GapControl          14.00      0.70       
760        77.60      CACC4           TypeCACC@CACC4  1to2_1       859.31     20.00      -0.00      GapControl          14.00      0.70       
760        77.60      CACC5           TypeCACC@CACC5  1to2_1       840.31     20.00      -0.00      GapControl          14.00      0.70       
760        77.60      CACC6           TypeCACC@CACC6  1to2_1       821.31     20.00      0.00       GapControl          14.00      0.70       
760        77.60      CACC7           TypeCACC@CACC7  1to2_1       802.31     20.00      0.00       GapControl          14.00      0.70       
760        77.60      CACC8           TypeCACC@CACC8  1to2_1       783.31     20.00      0.00       GapControl          14.00      0.70       
760        77.60      CACC9           TypeCACC@CACC9  1to2_1       733.72     11.35      2.00       SpeedControl        44.59      3.93       
760        77.60      CACC10          TypeCACC@CACC10 1to2_1       720.20     11.02      1.42       GapControl          8.52       0.77       

761        77.70      CACC1           TypeCACC@CACC1  1to2_1       918.31     20.00      0.00       Undefined           -1.00      -1.00      
761        77.70      CACC2           TypeCACC@CACC2  1to2_1       899.31     20.00      -0.00      GapControl          14.00      0.70       
761        77.70      CACC3           TypeCACC@CACC3  1to2_1       880.31     20.00      -0.00      GapControl          14.00      0.70       
761        77.70      CACC4           TypeCACC@CACC4  1to2_1       861.31     20.00      -0.00      GapControl          14.00      0.70       
761        77.70      CACC5           TypeCACC@CACC5  1to2_1       842.31     20.00      -0.00      GapControl          14.00      0.70       
761        77.70      CACC6           TypeCACC@CACC6  1to2_1       823.31     20.00      -0.00      GapControl          14.00      0.70       
761        77.70      CACC7           TypeCACC@CACC7  1to2_1       804.31     20.00      0.00       GapControl          14.00      0.70       
761        77.70      CACC8           TypeCACC@CACC8  1to2_1       785.31     20.00      0.00       GapControl          14.00      0.70       
761        77.70      CACC9           TypeCACC@CACC9  1to2_1       734.87     11.55      2.00       SpeedControl        45.44      3.93       
761        77.70      CACC10          TypeCACC@CACC10 1to2_1       721.31     11.16      1.39       GapControl          8.56       0.77       

762        77.80      CACC1           TypeCACC@CACC1  1to2_1       920.31     20.00      0.00       Undefined           -1.00      -1.00      
762        77.80      CACC2           TypeCACC@CACC2  1to2_1       901.31     20.00      -0.00      GapControl          14.00      0.70       
762        77.80      CACC3           TypeCACC@CACC3  1to2_1       882.31     20.00      -0.00      GapControl          14.00      0.70       
762        77.80      CACC4           TypeCACC@CACC4  1to2_1       863.31     20.00      -0.00      GapControl          14.00      0.70       
762        77.80      CACC5           TypeCACC@CACC5  1to2_1       844.31     20.00      -0.00      GapControl          14.00      0.70       
762        77.80      CACC6           TypeCACC@CACC6  1to2_1       825.31     20.00      -0.00      GapControl          14.00      0.70       
762        77.80      CACC7           TypeCACC@CACC7  1to2_1       806.31     20.00      0.00       GapControl          14.00      0.70       
762        77.80      CACC8           TypeCACC@CACC8  1to2_1       787.31     20.00      0.00       GapControl          14.00      0.70       
762        77.80      CACC9           TypeCACC@CACC9  1to2_1       736.05     11.75      2.00       SpeedControl        46.26      3.94       
762        77.80      CACC10          TypeCACC@CACC10 1to2_1       722.44     11.29      1.33       GapControl          8.61       0.76       

763        77.90      CACC1           TypeCACC@CACC1  1to2_1       922.31     20.00      0.00       Undefined           -1.00      -1.00      
763        77.90      CACC2           TypeCACC@CACC2  1to2_1       903.31     20.00      -0.00      GapControl          14.00      0.70       
763        77.90      CACC3           TypeCACC@CACC3  1to2_1       884.31     20.00      -0.00      GapControl          14.00      0.70       
763        77.90      CACC4           TypeCACC@CACC4  1to2_1       865.31     20.00      -0.00      GapControl          14.00      0.70       
763        77.90      CACC5           TypeCACC@CACC5  1to2_1       846.31     20.00      -0.00      GapControl          14.00      0.70       
763        77.90      CACC6           TypeCACC@CACC6  1to2_1       827.31     20.00      -0.00      GapControl          14.00      0.70       
763        77.90      CACC7           TypeCACC@CACC7  1to2_1       808.31     20.00      -0.00      GapControl          14.00      0.70       
763        77.90      CACC8           TypeCACC@CACC8  1to2_1       789.31     20.00      0.00       GapControl          14.00      0.70       
763        77.90      CACC9           TypeCACC@CACC9  1to2_1       737.24     11.95      2.00       SpeedControl        47.07      3.94       
763        77.90      CACC10          TypeCACC@CACC10 1to2_1       723.59     11.42      1.27       GapControl          8.66       0.76       

764        78.00      CACC1           TypeCACC@CACC1  1to2_1       924.31     20.00      0.00       Undefined           -1.00      -1.00      
764        78.00      CACC2           TypeCACC@CACC2  1to2_1       905.31     20.00      -0.00      GapControl          14.00      0.70       
764        78.00      CACC3           TypeCACC@CACC3  1to2_1       886.31     20.00      -0.00      GapControl          14.00      0.70       
764        78.00      CACC4           TypeCACC@CACC4  1to2_1       867.31     20.00      -0.00      GapControl          14.00      0.70       
764        78.00      CACC5           TypeCACC@CACC5  1to2_1       848.31     20.00      -0.00      GapControl          14.00      0.70       
764        78.00      CACC6           TypeCACC@CACC6  1to2_1       829.31     20.00      -0.00      GapControl          14.00      0.70       
764        78.00      CACC7           TypeCACC@CACC7  1to2_1       810.31     20.00      -0.00      GapControl          14.00      0.70       
764        78.00      CACC8           TypeCACC@CACC8  1to2_1       791.31     20.00      0.00       GapControl          14.00      0.70       
764        78.00      CACC9           TypeCACC@CACC9  1to2_1       738.46     12.15      2.00       SpeedControl        47.85      3.94       
764        78.00      CACC10          TypeCACC@CACC10 1to2_1       724.74     11.54      1.22       GapControl          8.72       0.76       

765        78.10      CACC1           TypeCACC@CACC1  1to2_1       926.31     20.00      0.00       Undefined           -1.00      -1.00      
765        78.10      CACC2           TypeCACC@CACC2  1to2_1       907.31     20.00      -0.00      GapControl          14.00      0.70       
765        78.10      CACC3           TypeCACC@CACC3  1to2_1       888.31     20.00      -0.00      GapControl          14.00      0.70       
765        78.10      CACC4           TypeCACC@CACC4  1to2_1       869.31     20.00      -0.00      GapControl          14.00      0.70       
765        78.10      CACC5           TypeCACC@CACC5  1to2_1       850.31     20.00      -0.00      GapControl          14.00      0.70       
765        78.10      CACC6           TypeCACC@CACC6  1to2_1       831.31     20.00      -0.00      GapControl          14.00      0.70       
765        78.10      CACC7           TypeCACC@CACC7  1to2_1       812.31     20.00      -0.00      GapControl          14.00      0.70       
765        78.10      CACC8           TypeCACC@CACC8  1to2_1       793.31     20.00      -0.00      GapControl          14.00      0.70       
765        78.10      CACC9           TypeCACC@CACC9  1to2_1       739.69     12.35      2.00       SpeedControl        48.62      3.94       
765        78.10      CACC10          TypeCACC@CACC10 1to2_1       725.90     11.66      1.19       GapControl          8.79       0.75       

766        78.20      CACC1           TypeCACC@CACC1  1to2_1       928.31     20.00      0.00       Undefined           -1.00      -1.00      
766        78.20      CACC2           TypeCACC@CACC2  1to2_1       909.31     20.00      0.00       GapControl          14.00      0.70       
766        78.20      CACC3           TypeCACC@CACC3  1to2_1       890.31     20.00      -0.00      GapControl          14.00      0.70       
766        78.20      CACC4           TypeCACC@CACC4  1to2_1       871.31     20.00      -0.00      GapControl          14.00      0.70       
766        78.20      CACC5           TypeCACC@CACC5  1to2_1       852.31     20.00      -0.00      GapControl          14.00      0.70       
766        78.20      CACC6           TypeCACC@CACC6  1to2_1       833.31     20.00      -0.00      GapControl          14.00      0.70       
766        78.20      CACC7           TypeCACC@CACC7  1to2_1       814.31     20.00      -0.00      GapControl          14.00      0.70       
766        78.20      CACC8           TypeCACC@CACC8  1to2_1       795.31     20.00      -0.00      GapControl          14.00      0.70       
766        78.20      CACC9           TypeCACC@CACC9  1to2_1       740.95     12.55      2.00       SpeedControl        49.36      3.93       
766        78.20      CACC10          TypeCACC@CACC10 1to2_1       727.08     11.78      1.18       GapControl          8.87       0.75       

767        78.30      CACC1           TypeCACC@CACC1  1to2_1       930.31     20.00      0.00       Undefined           -1.00      -1.00      
767        78.30      CACC2           TypeCACC@CACC2  1to2_1       911.31     20.00      0.00       GapControl          14.00      0.70       
767        78.30      CACC3           TypeCACC@CACC3  1to2_1       892.31     20.00      -0.00      GapControl          14.00      0.70       
767        78.30      CACC4           TypeCACC@CACC4  1to2_1       873.31     20.00      -0.00      GapControl          14.00      0.70       
767        78.30      CACC5           TypeCACC@CACC5  1to2_1       854.31     20.00      -0.00      GapControl          14.00      0.70       
767        78.30      CACC6           TypeCACC@CACC6  1to2_1       835.31     20.00      -0.00      GapControl          14.00      0.70       
767        78.30      CACC7           TypeCACC@CACC7  1to2_1       816.31     20.00      -0.00      GapControl          14.00      0.70       
767        78.30      CACC8           TypeCACC@CACC8  1to2_1       797.31     20.00      -0.00      GapControl          14.00      0.70       
767        78.30      CACC9           TypeCACC@CACC9  1to2_1       742.22     12.75      2.00       SpeedControl        50.09      3.93       
767        78.30      CACC10          TypeCACC@CACC10 1to2_1       728.27     11.90      1.20       GapControl          8.95       0.75       

768        78.40      CACC1           TypeCACC@CACC1  1to2_1       932.31     20.00      0.00       Undefined           -1.00      -1.00      
768        78.40      CACC2           TypeCACC@CACC2  1to2_1       913.31     20.00      0.00       GapControl          14.00      0.70       
768        78.40      CACC3           TypeCACC@CACC3  1to2_1       894.31     20.00      -0.00      GapControl          14.00      0.70       
768        78.40      CACC4           TypeCACC@CACC4  1to2_1       875.31     20.00      -0.00      GapControl          14.00      0.70       
768        78.40      CACC5           TypeCACC@CACC5  1to2_1       856.31     20.00      -0.00      GapControl          14.00      0.70       
768        78.40      CACC6           TypeCACC@CACC6  1to2_1       837.31     20.00      -0.00      GapControl          14.00      0.70       
768        78.40      CACC7           TypeCACC@CACC7  1to2_1       818.31     20.00      -0.00      GapControl          14.00      0.70       
768        78.40      CACC8           TypeCACC@CACC8  1to2_1       799.31     20.00      -0.00      GapControl          14.00      0.70       
768        78.40      CACC9           TypeCACC@CACC9  1to2_1       743.52     12.95      2.00       SpeedControl        50.79      3.92       
768        78.40      CACC10          TypeCACC@CACC10 1to2_1       729.47     12.02      1.25       GapControl          9.04       0.75       

769        78.50      CACC1           TypeCACC@CACC1  1to2_1       934.31     20.00      0.00       Undefined           -1.00      -1.00      
769        78.50      CACC2           TypeCACC@CACC2  1to2_1       915.31     20.00      0.00       GapControl          14.00      0.70       
769        78.50      CACC3           TypeCACC@CACC3  1to2_1       896.31     20.00      0.00       GapControl          14.00      0.70       
769        78.50      CACC4           TypeCACC@CACC4  1to2_1       877.31     20.00      -0.00      GapControl          14.00      0.70       
769        78.50      CACC5           TypeCACC@CACC5  1to2_1       858.31     20.00      -0.00      GapControl          14.00      0.70       
769        78.50      CACC6           TypeCACC@CACC6  1to2_1       839.31     20.00      -0.00      GapControl          14.00      0.70       
769        78.50      CACC7           TypeCACC@CACC7  1to2_1       820.31     20.00      -0.00      GapControl          14.00      0.70       
769        78.50      CACC8           TypeCACC@CACC8  1to2_1       801.31     20.00      -0.00      GapControl          14.00      0.70       
